order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source_x,late_delivery,latency_days,weekend,item_id,product_id,quantity,list_price_x,discount,source_x,EGP,list_price_egp,product_name,brand_id,category_id,model_year,source_y,timestamp
1478,392,4,2018-03-31,2018-04-02,2018-04-02,2,6,Postgres,True,,True,1,100,2,489.99,0.1,Postgres,47.8741,23457.83,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,1,2017,datalake,2024-04-30 07:52:07.921605
1521,53,1,2018-04-12,2018-04-12,2018-04-13,1,3,Postgres,True,,False,1,100,1,489.99,0.2,Postgres,47.8741,23457.83,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,1,2017,datalake,2024-04-30 07:52:07.921605
706,1271,4,2017-02-09,2017-02-12,2017-02-10,1,2,Postgres,False,2.0,False,1,27,1,999.99,0.1,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,Postgres,False,1.0,False,3,27,1,999.99,0.07,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,Postgres,True,,False,3,27,1,999.99,0.07,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,Postgres,True,,True,1,27,1,999.99,0.07,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,Postgres,True,,False,2,27,2,999.99,0.05,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
977,400,4,2017-06-26,2017-06-28,2017-06-27,2,7,Postgres,False,1.0,False,3,27,1,999.99,0.05,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
989,1145,4,2017-07-02,2017-07-04,2017-07-03,2,6,Postgres,False,1.0,True,2,27,1,999.99,0.1,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
1030,161,4,2017-07-29,2017-07-30,2017-07-31,2,6,Postgres,True,,True,1,27,1,999.99,0.05,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
1031,1308,4,2017-07-30,2017-08-01,2017-08-02,1,2,Postgres,True,,False,1,27,2,999.99,0.2,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
1033,582,4,2017-07-30,2017-07-31,2017-08-02,2,7,Postgres,True,,False,3,27,2,999.99,0.07,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
1040,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,Postgres,False,2.0,False,4,27,2,999.99,0.07,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
1186,1120,4,2017-10-14,2017-10-16,2017-10-15,2,6,Postgres,False,1.0,True,4,27,1,999.99,0.2,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
1193,1412,4,2017-10-17,2017-10-19,2017-10-19,2,7,Postgres,True,,False,2,27,1,999.99,0.05,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
1242,303,4,2017-11-11,2017-11-12,2017-11-12,2,6,Postgres,True,,True,2,27,1,999.99,0.07,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
1267,467,4,2017-11-25,2017-11-26,2017-11-26,2,6,Postgres,True,,True,2,27,1,999.99,0.07,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
1287,279,4,2017-12-07,2017-12-10,2017-12-09,1,3,Postgres,False,1.0,False,1,27,2,999.99,0.2,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
1311,1021,4,2017-12-24,2017-12-26,2017-12-27,2,6,Postgres,True,,False,3,27,2,999.99,0.1,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
1362,310,4,2018-01-23,2018-01-24,2018-01-25,2,6,Postgres,True,,False,1,27,2,999.99,0.2,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
1390,63,4,2018-02-12,2018-02-13,2018-02-13,2,7,Postgres,True,,False,2,27,2,999.99,0.05,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
1515,61,1,2018-04-10,2018-04-10,2018-04-11,3,9,Postgres,True,,False,1,27,2,999.99,0.2,Postgres,47.8741,47873.62,Surly Big Dummy Frameset - 2017,8,6,2017,datalake,2024-04-30 07:52:07.921605
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,Postgres,False,1.0,False,3,34,2,469.99,0.2,Postgres,47.8741,22500.35,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,datalake,2024-04-30 07:52:07.921605
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,Postgres,False,1.0,False,4,34,1,469.99,0.2,Postgres,47.8741,22500.35,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,datalake,2024-04-30 07:52:07.921605
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,Postgres,True,,False,2,34,2,469.99,0.05,Postgres,47.8741,22500.35,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,datalake,2024-04-30 07:52:07.921605
865,974,4,2017-04-29,2017-05-02,2017-05-01,2,6,Postgres,False,1.0,True,2,34,1,469.99,0.05,Postgres,47.8741,22500.35,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,datalake,2024-04-30 07:52:07.921605
945,167,4,2017-06-14,2017-06-15,2017-06-16,2,7,Postgres,True,,False,3,34,2,469.99,0.05,Postgres,47.8741,22500.35,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,datalake,2024-04-30 07:52:07.921605
991,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,Postgres,True,,True,3,34,1,469.99,0.2,Postgres,47.8741,22500.35,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,datalake,2024-04-30 07:52:07.921605
1003,503,4,2017-07-14,2017-07-16,2017-07-16,2,7,Postgres,True,,True,1,34,2,469.99,0.05,Postgres,47.8741,22500.35,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,datalake,2024-04-30 07:52:07.921605
1092,40,4,2017-08-25,2017-08-28,2017-08-27,1,2,Postgres,False,1.0,True,1,34,1,469.99,0.05,Postgres,47.8741,22500.35,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,datalake,2024-04-30 07:52:07.921605
1239,1197,4,2017-11-09,2017-11-10,2017-11-11,2,7,Postgres,True,,False,3,34,2,469.99,0.1,Postgres,47.8741,22500.35,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,datalake,2024-04-30 07:52:07.921605
1321,217,4,2017-12-30,2017-12-31,2017-12-31,1,3,Postgres,True,,True,1,34,1,469.99,0.1,Postgres,47.8741,22500.35,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,datalake,2024-04-30 07:52:07.921605
1593,9,1,2018-04-27,2018-04-27,2018-04-28,2,6,Postgres,True,,False,2,34,1,469.99,0.07,Postgres,47.8741,22500.35,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,datalake,2024-04-30 07:52:07.921605
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,Postgres,True,,False,1,44,2,539.99,0.2,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,Postgres,True,,False,2,44,2,539.99,0.07,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,Postgres,True,,True,1,44,1,539.99,0.05,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,Postgres,True,,False,2,44,1,539.99,0.1,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
936,265,4,2017-06-10,2017-06-13,2017-06-12,2,6,Postgres,False,1.0,True,2,44,1,539.99,0.07,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
945,167,4,2017-06-14,2017-06-15,2017-06-16,2,7,Postgres,True,,False,4,44,2,539.99,0.1,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
947,278,4,2017-06-15,2017-06-18,2017-06-17,1,3,Postgres,False,1.0,False,3,44,1,539.99,0.07,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
947,278,4,2017-06-15,2017-06-18,2017-06-17,1,3,Postgres,False,1.0,False,3,44,1,539.99,0.07,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
1009,1064,4,2017-07-16,2017-07-19,2017-07-19,3,8,Postgres,True,,False,2,44,1,539.99,0.07,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
1128,936,4,2017-09-15,2017-09-17,2017-09-16,2,6,Postgres,False,1.0,False,1,44,1,539.99,0.05,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
1139,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,Postgres,True,,False,2,44,2,539.99,0.1,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
1164,1067,4,2017-10-01,2017-10-02,2017-10-03,2,6,Postgres,True,,False,4,44,2,539.99,0.05,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
1227,702,4,2017-11-04,2017-11-07,2017-11-06,2,6,Postgres,False,1.0,True,2,44,1,539.99,0.07,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
1243,346,4,2017-11-11,2017-11-13,2017-11-14,2,6,Postgres,True,,False,1,44,1,539.99,0.07,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
1256,458,4,2017-11-19,2017-11-20,2017-11-22,2,6,Postgres,True,,False,1,44,2,539.99,0.2,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
1294,947,4,2017-12-11,2017-12-13,2017-12-14,1,2,Postgres,True,,False,2,44,1,539.99,0.05,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
1575,224,2,2018-04-23,2018-04-23,2018-04-24,1,3,Postgres,True,,False,1,44,1,539.99,0.07,Postgres,47.8741,25851.54,Haro SR 1.1 - 2017,2,6,2017,datalake,2024-04-30 07:52:07.921605
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,Postgres,True,,False,3,35,1,832.99,0.2,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,Postgres,False,1.0,False,4,35,2,832.99,0.2,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,Postgres,True,,False,4,35,1,832.99,0.1,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,Postgres,False,2.0,False,3,35,2,832.99,0.1,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,Postgres,True,,True,1,35,2,832.99,0.05,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
942,537,4,2017-06-13,2017-06-16,2017-06-15,2,6,Postgres,False,1.0,False,3,35,2,832.99,0.07,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
981,687,4,2017-06-26,2017-06-29,2017-06-28,3,8,Postgres,False,1.0,False,1,35,1,832.99,0.1,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
988,436,4,2017-07-02,2017-07-04,2017-07-05,2,6,Postgres,True,,False,1,35,1,832.99,0.2,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
1028,1273,4,2017-07-27,2017-07-28,2017-07-30,2,7,Postgres,True,,True,4,35,2,832.99,0.1,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
1047,116,3,2017-08-08,2017-08-08,2017-08-09,3,8,Postgres,True,,False,3,35,1,832.99,0.05,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
1097,1311,4,2017-08-27,2017-08-30,2017-08-28,2,6,Postgres,False,2.0,True,5,35,2,832.99,0.05,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
1105,747,4,2017-09-01,2017-09-04,2017-09-03,3,8,Postgres,False,1.0,True,3,35,2,832.99,0.07,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
1155,865,4,2017-09-30,2017-10-01,2017-10-01,2,7,Postgres,True,,True,3,35,1,832.99,0.07,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
1182,1422,4,2017-10-13,2017-10-14,2017-10-16,2,7,Postgres,True,,True,1,35,1,832.99,0.1,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
1407,18,3,2018-02-26,2018-02-26,2018-02-27,2,6,Postgres,True,,False,4,35,1,832.99,0.2,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
1454,395,4,2018-03-20,2018-03-21,2018-03-22,2,6,Postgres,True,,False,2,35,2,832.99,0.1,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
1454,395,4,2018-03-20,2018-03-21,2018-03-22,2,6,Postgres,True,,False,2,35,2,832.99,0.1,Postgres,47.8741,39878.65,Sun Bicycles Spider 3i - 2017,7,6,2017,datalake,2024-04-30 07:52:07.921605
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,Postgres,True,,False,1,93,2,209.99,0.2,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,Postgres,True,,False,1,93,2,209.99,0.2,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,Postgres,True,,False,2,93,2,209.99,0.07,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,Postgres,True,,False,2,93,2,209.99,0.07,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,Postgres,False,1.0,False,2,93,1,209.99,0.2,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,Postgres,False,1.0,False,2,93,1,209.99,0.2,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,Postgres,False,1.0,False,1,93,2,209.99,0.05,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,Postgres,False,1.0,False,1,93,2,209.99,0.05,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,Postgres,True,,True,2,93,2,209.99,0.07,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,Postgres,True,,True,2,93,2,209.99,0.07,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,Postgres,True,,False,1,93,2,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,Postgres,True,,False,1,93,2,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,Postgres,True,,False,1,93,1,209.99,0.07,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,Postgres,True,,False,1,93,1,209.99,0.07,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,Postgres,True,,False,2,93,1,209.99,0.05,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,Postgres,True,,False,2,93,1,209.99,0.05,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,Postgres,True,,False,2,93,2,209.99,0.2,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,Postgres,True,,False,2,93,2,209.99,0.2,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,Postgres,True,,True,1,93,2,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,Postgres,True,,True,1,93,2,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1019,408,4,2017-07-22,2017-07-23,2017-07-24,2,7,Postgres,True,,True,4,93,2,209.99,0.2,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1019,408,4,2017-07-22,2017-07-23,2017-07-24,2,7,Postgres,True,,True,4,93,2,209.99,0.2,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1069,493,4,2017-08-17,2017-08-19,2017-08-18,2,6,Postgres,False,1.0,False,2,93,1,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1069,493,4,2017-08-17,2017-08-19,2017-08-18,2,6,Postgres,False,1.0,False,2,93,1,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1119,749,4,2017-09-10,2017-09-12,2017-09-13,1,2,Postgres,True,,False,1,93,2,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1119,749,4,2017-09-10,2017-09-12,2017-09-13,1,2,Postgres,True,,False,1,93,2,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1120,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,Postgres,True,,False,4,93,1,209.99,0.07,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1120,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,Postgres,True,,False,4,93,1,209.99,0.07,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1138,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,Postgres,False,1.0,False,3,93,1,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1138,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,Postgres,False,1.0,False,3,93,1,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1179,1150,4,2017-10-12,2017-10-15,2017-10-15,3,9,Postgres,True,,True,1,93,2,209.99,0.05,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1179,1150,4,2017-10-12,2017-10-15,2017-10-15,3,9,Postgres,True,,True,1,93,2,209.99,0.05,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1277,227,4,2017-12-01,2017-12-04,2017-12-02,2,6,Postgres,False,2.0,False,2,93,2,209.99,0.05,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1277,227,4,2017-12-01,2017-12-04,2017-12-02,2,6,Postgres,False,2.0,False,2,93,2,209.99,0.05,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1285,262,4,2017-12-04,2017-12-07,2017-12-07,2,7,Postgres,True,,False,2,93,1,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1285,262,4,2017-12-04,2017-12-07,2017-12-07,2,7,Postgres,True,,False,2,93,1,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1320,244,4,2017-12-28,2017-12-30,2017-12-29,1,3,Postgres,False,1.0,False,2,93,1,209.99,0.05,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1320,244,4,2017-12-28,2017-12-30,2017-12-29,1,3,Postgres,False,1.0,False,2,93,1,209.99,0.05,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1332,256,4,2018-01-06,2018-01-07,2018-01-09,2,7,Postgres,True,,False,2,93,2,209.99,0.05,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1332,256,4,2018-01-06,2018-01-07,2018-01-09,2,7,Postgres,True,,False,2,93,2,209.99,0.05,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1403,452,4,2018-02-21,2018-02-22,2018-02-22,2,7,Postgres,True,,False,1,93,2,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1403,452,4,2018-02-21,2018-02-22,2018-02-22,2,7,Postgres,True,,False,1,93,2,209.99,0.1,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1425,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,Postgres,True,,False,3,93,1,209.99,0.07,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1425,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,Postgres,True,,False,3,93,1,209.99,0.07,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1543,76,1,2018-04-16,2018-04-16,2018-04-17,2,6,Postgres,True,,False,2,93,1,209.99,0.2,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1543,76,1,2018-04-16,2018-04-16,2018-04-17,2,6,Postgres,True,,False,2,93,1,209.99,0.2,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1588,11,1,2018-04-26,2018-04-26,2018-04-27,2,6,Postgres,True,,False,1,93,2,209.99,0.07,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
1588,11,1,2018-04-26,2018-04-26,2018-04-27,2,6,Postgres,True,,False,1,93,2,209.99,0.07,Postgres,47.8741,10053.08,Haro Shredder 20 Girls - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,Postgres,False,2.0,False,1,92,2,209.99,0.2,Postgres,47.8741,10053.08,Haro Shredder 20 - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,Postgres,False,2.0,False,1,92,2,209.99,0.2,Postgres,47.8741,10053.08,Haro Shredder 20 - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,Postgres,True,,False,1,92,2,209.99,0.07,Postgres,47.8741,10053.08,Haro Shredder 20 - 2017,2,1,2017,datalake,2024-04-30 07:52:07.921605
